Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,LatAccel,LongAccel,YawRate
45.93100357055664,0.0091991713270545,-34.007803531216524,150.73327051318796,0.0,1.0,7007.53564453125,0.001161720254458487,3,1.2011452913284302,1.877051830291748,0.0566326342523098
45.962554931640625,0.009493531659245491,-34.00780019550142,150.7332777655675,0.0,1.0,7004.88232421875,-0.0037772778887301683,3,1.3121532201766968,1.7769756317138672,0.05107930675148964
45.992862701416016,0.009788108058273792,-34.00779685951118,150.73328501827737,0.0,1.0,6995.90576171875,-0.011039718054234982,3,1.3745968341827393,1.7289681434631348,0.041654206812381744
46.02267074584961,0.010082866065204144,-34.007793523796074,150.73329227065693,0.0,1.0,6994.98388671875,-0.013655274175107479,3,1.4760007858276367,1.6641508340835571,0.031427621841430664
46.04821014404297,0.010377817787230015,-34.00779018808097,150.73329963171975,0.0,1.0,7001.8046875,-0.013074414804577827,3,1.3639825582504272,1.3887351751327515,0.024747971445322037
46.07215881347656,0.010672916658222675,-34.00778685236586,150.73330688409928,0.0,1.0,7061.15966796875,-0.011912694200873375,3,1.3370559215545654,1.2853431701660156,0.02030693180859089
46.08536911010742,0.01096815150231123,-34.007783516650754,150.73331413680918,0.0,1.0,7260.28662109375,-0.011912694200873375,3,1.4199281930923462,0.23784324526786804,0.017589349299669266
46.08047866821289,0.011263415217399597,-34.00778018093565,150.73332138918872,0.0,1.0,7387.798828125,-0.012783423066139221,0,1.4455071687698364,-0.6352187991142273,0.012359485030174255
46.06675338745117,0.011558612808585167,-34.007776844945404,150.7333286418986,0.0,1.0,7396.57470703125,-0.012202562764286995,0,1.4522818326950073,-0.9939056634902954,0.006230428349226713
46.04974365234375,0.011853708885610104,-34.0077735092303,150.7333360026311,0.0,1.0,7396.9248046875,-0.011039718985557556,0,1.3068467378616333,-1.103775978088379,0.0007508083363063633
46.05644226074219,0.012148751877248287,-34.00777017351519,150.7333432551758,0.0,1.0,7397.224609375,-0.010748726315796375,4,1.346206545829773,0.9881681203842163,9.117649460677058e-05
46.05398941040039,0.012443847954273224,-34.00776674755639,150.73335050772053,0.0,1.0,7397.12158203125,-0.01220256183296442,4,0.902866005897522,-0.7996949553489685,-0.008124276995658875
46.038753509521484,0.012738882564008236,-34.00776341184128,150.73335776026522,0.0,1.0,7382.26220703125,-0.013364283367991447,4,0.6978309750556946,-1.1032363176345825,-0.012909717857837677
46.02239227294922,0.013033797033131123,-34.007760076126175,150.73336501297513,0.0,1.0,7305.8544921875,-0.017722422257065773,4,1.051074743270874,-1.0839978456497192,-0.011823887936770916
46.03276062011719,0.0133286714553833,-34.00775674041107,150.73337226551985,0.0,1.0,6933.064453125,-0.018884142860770226,4,0.5128200650215149,1.161858081817627,-0.018799051642417908
46.064212799072266,0.013623686507344246,-34.007753314452266,150.73337951806454,0.0,1.0,6176.87646484375,-0.014527129009366035,4,0.39422762393951416,2.7334346771240234,-0.01639336161315441
