"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
16468,"Lance Matthews",21.0,0,"","NZ",1394,8.0,0,1,0,0,15,7,1,11,0,7.0,1335838
16469,"Timm Werres",21.0,0,"","DE",1090,8.0,0,1,0,0,16,9,1,13,0,3.0,1225143
16470,"Anton Muller",21.0,0,"","AU",1193,8.0,0,1,0,0,16,11,1,4,0,6.0,1310055
16471,"Jakub Golda",21.0,0,"","PL",1238,8.0,0,1,0,0,16,11,1,8,0,8.0,1403796
16472,"Yu Xie2",21.0,0,"","CN",1014,8.0,0,1,0,0,17,9,1,5,0,2.0,1135071
16473,"Recep Ayyıldız",21.0,0,"","TR",1218,8.0,0,1,0,0,17,11,1,6,0,9.0,1296279
16474,"Dylan Archer6",21.0,0,"","US",1189,8.0,0,2,0,0,17,11,1,14,0,7.0,1372252
16475,"Anthony Costa4",21.0,0,"","US",1228,8.0,0,1,0,0,17,11,1,8,0,7.0,1378275
16476,"Nc Scialfa",21.0,0,"","NL",902,8.0,0,1,0,0,17,10,1,6,0,6.0,1379184
16477,"Chris Heyman",21.0,0,"","US",1186,8.0,0,1,0,0,18,11,1,4,0,7.0,76459
16478,"Yanis Hettena",21.0,0,"","CH",1211,8.0,0,1,0,0,18,11,1,5,0,6.0,1130508
16479,"Torsten Broehl",21.0,0,"","DE",1230,8.0,0,1,0,0,18,11,1,9,0,2.0,1169795
16480,"Harry Neill",21.0,0,"","AU",1090,8.0,0,1,0,0,20,7,1,10,0,9.0,1271831
16481,"Vladimir Chiran",21.0,0,"","RO",675,8.0,0,2,0,0,25,11,1,19,0,7.0,1380570
16482,"Adrián Bajzík",21.0,0,"","SK",1070,8.0,0,2,0,0,28,11,1,12,0,4.0,1191613
16483,"Yu Ying Lin",21.0,0,"","TW",1194,8.0,0,2,0,0,38,11,1,11,0,9.0,1199779
16484,"Eric Andablo",21.0,0,"","US",1091,8.0,0,4,0,0,52,11,1,21,0,5.0,1396004
16485,"Alen Peric",21.0,0,"","RS",814,8.0,0,3,0,0,53,11,1,18,0,9.0,1315796
16486,"Robert Jackman3",21.0,0,"","US",1668,9.0,0,1,0,0,3,5,1,15,0,6.0,441123
16487,"Fabrizio Manca",21.0,0,"","IT",1351,9.0,0,1,0,0,3,11,1,8,0,7.0,1233786
16488,"Arunkumar Nattamai Sivaprakash",21.0,0,"","AT",1270,9.0,0,1,0,0,3,11,1,7,0,5.0,1393629
16489,"Michael Klus",21.0,0,"","US",1308,9.0,0,1,0,0,3,11,1,8,0,8.0,1398032
16490,"Charles Cranfill",21.0,0,"","US",1288,9.0,0,1,0,0,4,8,1,9,0,8.0,481805
16491,"Brandon Campbell13",21.0,0,"","US",1161,9.0,0,1,0,0,4,9,1,7,0,8.0,981381
16492,"Jose A Portillo",21.0,0,"","US",1216,9.0,0,1,0,0,4,8,1,2,0,6.0,1080231
16493,"Jason Bartel",21.0,0,"","US",1164,9.0,0,1,0,0,4,9,1,12,0,10.0,1172897
16494,"Douglas Peck",21.0,0,"","US",1307,9.0,0,1,0,0,4,11,1,9,0,8.0,1379141
16495,"Leonardo Rodriguez10",21.0,0,"","MX",1306,9.0,0,1,0,0,4,11,1,1,0,6.0,1394448
16496,"Stephanie Eisenstaedt",21.0,0,"","US",1209,9.0,0,1,0,0,4,11,1,7,0,8.0,1399684
16497,"Patricio Rey",21.0,0,"","AR",1248,9.0,0,1,0,0,4,11,1,4,0,3.0,1412241
16498,"Andy Bayley",21.0,0,"","GB",1408,9.0,0,1,0,0,5,8,1,7,0,4.0,1117499
16499,"Kolton Nichols",21.0,0,"","US",1308,9.0,0,1,0,0,5,11,1,12,0,8.0,1364076
16500,"Charlie Budd",21.0,0,"","GB",1280,9.0,0,1,0,0,5,11,1,13,0,8.0,1368041
16501,"Leo Lin2",21.0,0,"","TW",1309,9.0,0,1,0,0,5,11,1,6,0,7.0,1374850
16502,"Nicolas Savoia2",21.0,0,"","AR",1192,9.0,0,1,0,0,6,8,1,13,0,11.0,1234366
16503,"Zachary Ovard",21.0,0,"","US",1326,9.0,0,1,0,0,6,11,1,9,0,9.0,1367260
16504,"Alexander Klinglmayr",21.0,0,"","AT",1391,9.0,0,1,0,0,6,11,1,9,0,7.0,1375435
16505,"Kathleen Turner2",21.0,0,"","US",1309,9.0,0,1,0,0,6,11,1,1,0,8.0,1400118
16506,"Maryam Abu Khaled",21.0,0,"","US",1309,9.0,0,1,0,0,6,11,1,5,0,11.0,1407446
16507,"Radek Jiricek2",21.0,0,"","CZ",1306,9.0,0,1,0,0,6,11,1,4,0,6.0,1408769
16508,"Ricky Henderson3",21.0,0,"","US",1306,9.0,0,1,0,0,7,11,1,9,0,9.0,948281
16509,"Mauro Rizzo",21.0,0,"","AR",1213,9.0,0,1,0,0,7,8,1,9,0,11.0,1309733
16510,"Lukas Welte2",21.0,0,"","DE",1384,9.0,0,1,0,0,7,11,1,12,0,7.0,1373620
16511,"Raphael Maynard",21.0,0,"","CA",1308,9.0,0,1,0,0,7,11,1,3,0,8.0,1388024
16512,"Jesus Nunez",21.0,0,"","AD",1547,9.0,0,1,0,0,8,6,1,8,0,4.0,814636
16513,"Aden Hatcher",21.0,0,"","US",1289,9.0,0,1,0,0,8,11,1,8,0,10.0,1187199
16514,"Li Xina",21.0,0,"","GB",1254,9.0,0,1,0,0,8,11,1,6,0,4.0,1219984
16515,"Michael Fricke2",21.0,0,"","US",1308,9.0,0,1,0,0,8,11,1,8,0,4.0,1355248
16516,"Jacob Lutton",21.0,0,"","US",1308,9.0,0,1,0,0,8,11,1,8,0,9.0,1389431
16517,"Alex Lennon Navas Delgado",21.0,0,"","ES",1308,9.0,0,1,0,0,8,11,1,12,0,10.0,1398763
16518,"Rahul Sharma5",21.0,0,"","IN",1307,9.0,0,1,0,0,8,11,1,2,0,9.0,1399939
16519,"Gianfranco Lucchetti",21.0,0,"","AU",1306,9.0,0,1,0,0,8,11,1,3,0,7.0,1401402
16520,"Finley Roscher",21.0,0,"","CA",1308,9.0,0,1,0,0,8,11,1,2,0,5.0,1407917
16521,"Domynic Pifer",21.0,0,"","US",1306,9.0,0,1,0,0,9,11,1,2,0,11.0,1252169
16522,"Patrik Ondrasina",21.0,0,"","SK",1358,9.0,0,1,0,0,9,11,1,8,0,8.0,1359755
16523,"Joseph Williams10",21.0,0,"","US",1307,9.0,0,1,0,0,9,11,1,10,0,9.0,1389616
16524,"Daniel Bradshaw",21.0,0,"","GB",1307,9.0,0,1,0,0,9,11,1,11,0,7.0,1396519
16525,"Alexandre Filho3",21.0,0,"","BR",1308,9.0,0,1,0,0,9,11,1,6,0,7.0,1397296
16526,"Seppe Le Guen",21.0,0,"","BE",1267,9.0,0,1,0,0,10,11,1,1,0,2.0,889257
16527,"Zachary Todd3",21.0,0,"","US",1308,9.0,0,1,0,0,10,11,1,3,0,5.0,1241006
16528,"Hayden Bearcroft",21.0,0,"","GB",1340,9.0,0,1,0,0,10,11,1,8,0,10.0,1256553
16529,"Matthew Rubin3",21.0,0,"","US",1315,9.0,0,1,0,0,10,11,1,14,0,11.0,1267988
16530,"Awais Islam",21.0,0,"","CA",1382,9.0,0,1,0,0,10,8,1,8,0,10.0,1336408
16531,"Matheus Gabriel Jacomin",21.0,0,"","BR",1338,9.0,0,1,0,0,10,11,1,8,0,5.0,1348890
16532,"Bartosz Jakubiak",21.0,0,"","PL",1212,9.0,0,1,0,0,10,8,1,7,0,5.0,1357647
16533,"Scott French2",21.0,0,"","US",1306,9.0,0,1,0,0,10,11,1,6,0,8.0,1383356
16534,"Jackson Rhodes",21.0,0,"","US",1308,9.0,0,1,0,0,10,11,1,1,0,5.0,1397534
16535,"Jens Röcker",21.0,0,"","CH",1390,9.0,0,2,0,0,10,11,1,17,0,9.0,1403701
16536,"Nicolas Ribeiro2",21.0,0,"","AR",1269,9.0,0,1,0,0,11,8,1,8,0,7.0,438984
16537,"Alexander Buse",21.0,0,"","AR",1598,9.0,0,1,0,0,11,11,1,7,0,9.0,1024108
16538,"Mason Schmidt2",21.0,0,"","US",1308,9.0,0,1,0,0,11,11,1,9,0,8.0,1151204
16539,"Jeffery Bryant",21.0,0,"","US",1308,9.0,0,1,0,0,11,11,1,7,0,9.0,1291342
16540,"Jay Ogwumike",21.0,0,"","CN",1307,9.0,0,1,0,0,11,11,1,8,0,11.0,1359270
16541,"Noah Thorpe",21.0,0,"","SE",1308,9.0,0,1,0,0,11,11,1,2,0,8.0,1408391
16542,"Octavio Perez Criollo",21.0,0,"","MX",1309,9.0,0,1,0,0,12,11,1,2,0,10.0,1387311
16543,"Jake Brandes",21.0,0,"","AU",1309,9.0,0,1,0,0,12,11,1,5,0,7.0,1394716
16544,"Stefan Kreiner",21.0,0,"","AT",1307,9.0,0,1,0,0,12,11,1,12,0,2.0,1396001
16545,"Jonathan Paulino",21.0,0,"","US",1306,9.0,0,1,0,0,12,11,1,9,0,7.0,1398120
16546,"Shigeto Haginaka",21.0,0,"","JP",1308,9.0,0,1,0,0,12,11,1,5,0,7.0,1408206
16547,"Evan Paraskevopoulos",21.0,0,"","US",1274,9.0,0,1,0,0,12,11,1,7,0,4.0,1412790
16548,"Zack Najim3",21.0,0,"","GB",1235,9.0,0,1,1,0,13,8,1,6,0,3.0,1011133
16549,"James Buttrey",21.0,0,"","US",1283,9.0,0,1,0,0,13,11,1,8,0,9.0,673154
16550,"Kyle Harvey5",21.0,0,"","US",1437,9.0,0,1,0,0,13,11,1,9,0,9.0,1261096
16551,"June Derrill",21.0,0,"","GB",1256,9.0,0,1,0,0,13,8,1,8,0,8.0,1286084
16552,"Valentin Paris",21.0,0,"","FR",1506,9.0,0,1,0,0,13,5,1,8,0,9.0,1309061
16553,"Gleber Ribeiro",21.0,0,"","BR",1307,9.0,0,1,0,0,13,11,1,13,0,4.0,1356803
16554,"Sahib Athwal",21.0,0,"","US",1521,9.0,0,1,0,0,13,11,1,7,0,11.0,1380172
16555,"Saamie Van Bommel2",21.0,0,"","NL",1277,9.0,0,1,0,0,13,11,1,12,0,9.0,1388629
16556,"Nathan S",21.0,0,"","PL",1307,9.0,0,1,0,0,13,11,1,5,0,6.0,1393765
16557,"Brage Bakka",21.0,0,"","NO",1226,9.0,0,1,0,0,13,11,1,9,0,9.0,1396543
16558,"Oriol Coll Hernandez",21.0,0,"","ES",1308,9.0,0,1,0,0,13,11,1,5,0,9.0,1399990
16559,"Haoran Jiang",21.0,0,"","US",1246,9.0,0,1,0,0,13,11,1,2,0,9.0,1410974
16560,"Daniel Shust",21.0,0,"","US",1293,9.0,0,1,0,0,14,9,1,8,0,8.0,1320984
16561,"Thomas Laub",21.0,0,"","US",1288,9.0,0,1,0,0,14,11,1,7,0,12.0,1390175
16562,"Matthew Slimm",21.0,0,"","GB",1307,9.0,0,1,0,0,14,11,1,2,0,6.0,1410549
16563,"Jaume Serracanta Domenech",21.0,0,"","ES",1308,9.0,0,1,0,0,15,11,1,4,0,6.0,1161219
16564,"Toni Meinl",21.0,0,"","DE",1334,9.0,0,1,0,0,15,11,1,9,0,11.0,1377102
16565,"Luke Young11",21.0,0,"","GB",1217,9.0,0,1,0,0,15,11,1,10,0,12.0,1396791
16566,"Jesus Marcabell",21.0,0,"","MX",1180,9.0,0,3,0,0,15,11,1,20,0,8.0,1398410
16567,"Josh Devine10",21.0,0,"","US",1289,9.0,0,1,0,0,15,11,1,4,0,10.0,1400538
16568,"Robert Hatcher3",21.0,0,"","US",1307,9.0,0,1,0,0,15,11,1,1,0,6.0,1404454
16569,"Owen Boutwell",21.0,0,"","US",1308,9.0,0,1,0,0,15,11,1,9,0,8.0,1408336
16570,"Philipp Noble",21.0,0,"","AU",1358,9.0,0,1,0,0,15,11,1,5,0,6.0,1414306
16571,"Michal Jiruf",21.0,0,"","CZ",1187,9.0,0,1,0,0,16,8,1,7,0,5.0,1088346
16572,"John Duncan8",21.0,0,"","ZA",445,9.0,0,4,0,0,16,11,2,9,0,10.0,1229798
16573,"Antonio Serrano",21.0,0,"","US",1307,9.0,0,1,0,0,16,11,1,10,0,9.0,1381728
16574,"Ilya Gilmetdinov",21.0,0,"","DE",1308,9.0,0,1,0,0,16,11,1,13,0,12.0,1394685
16575,"Kenneth Hauge",21.0,0,"","NO",1307,9.0,0,1,0,0,16,11,1,3,0,6.0,1400819
16576,"Amin Monges",21.0,0,"","AR",1309,9.0,0,1,0,0,16,11,1,9,0,9.0,1402364
16577,"Bryson Webb",21.0,0,"","US",1307,9.0,0,1,0,0,16,11,1,6,0,7.0,1403740
16578,"Mathew Andrews",21.0,0,"","US",1230,9.0,0,1,0,0,16,11,1,4,0,7.0,1406892
16579,"Max Müller7",21.0,0,"","DE",1359,9.0,0,1,0,0,16,11,1,8,0,10.0,1411566
16580,"Tyler Sepanik",21.0,0,"","US",1306,9.0,0,1,0,0,17,11,1,6,0,7.0,400396
16581,"Carlos Alberto Bonetti",21.0,0,"","AR",1308,9.0,0,1,0,0,17,11,1,8,0,3.0,592685
16582,"Spencer Tighe2",21.0,0,"","US",1194,9.0,0,1,0,0,17,8,1,6,0,12.0,1148734
16583,"Ricardo Breger",21.0,0,"","BR",1307,9.0,0,1,0,0,17,11,1,10,0,9.0,1233787
16584,"Leon Oliveira2",21.0,0,"","BR",1308,9.0,0,1,0,0,17,11,1,4,0,7.0,1276734
16585,"Juan Ignacio Olaechea",21.0,0,"","AR",1218,9.0,0,1,0,0,17,11,1,7,0,10.0,1328038
16586,"Evan Miller11",21.0,0,"","US",1308,9.0,0,1,0,0,17,11,1,6,0,9.0,1347516
16587,"Rylan Settree",21.0,0,"","AU",1308,9.0,0,1,0,0,17,11,1,7,0,12.0,1361079
16588,"Ayodeji Daniel",21.0,0,"","US",1308,9.0,0,1,0,0,17,11,1,5,0,11.0,1371129
16589,"Juan Perilli",21.0,0,"","BR",1308,9.0,0,1,0,0,17,11,1,7,0,5.0,1378218
16590,"Brian Kimble",21.0,0,"","US",1273,9.0,0,1,0,0,17,11,1,8,0,8.0,1385785
16591,"Juan Carlo Clamucha",21.0,0,"","US",1331,9.0,0,1,0,0,17,11,1,6,0,8.0,1388054
16592,"Dan Bennett5",21.0,0,"","US",1309,9.0,0,1,0,0,17,11,1,5,0,6.0,1389426
16593,"Claudio Dufenthaler",21.0,0,"","BR",1309,9.0,0,1,0,0,17,11,1,11,0,8.0,1390923
16594,"James Chin",21.0,0,"","US",1263,9.0,0,1,0,0,17,11,1,11,0,9.0,1391585
16595,"Lucas Gibellini",21.0,0,"","AR",1308,9.0,0,1,0,0,17,11,1,5,0,12.0,1393126
16596,"Fernanda Galvez",21.0,0,"","AR",1232,9.0,0,1,0,0,17,11,1,4,0,8.0,1394055
16597,"Buwaneka Gunawardana",21.0,0,"","AU",1308,9.0,0,1,0,0,17,11,1,5,0,10.0,1396557
16598,"Heverston Figueiredo",21.0,0,"","BR",1308,9.0,0,1,0,0,17,11,1,5,0,11.0,1397926
16599,"Michail Panagos",21.0,0,"","GR",1170,9.0,0,1,0,0,17,11,1,6,0,9.0,1398213
16600,"Renato Reis",21.0,0,"","PT",1309,9.0,0,1,0,0,17,11,1,5,0,8.0,1398369
16601,"Yun Ling2",21.0,0,"","CN",1307,9.0,0,1,0,0,17,11,1,5,0,11.0,1399672
16602,"Alex Cuartero",21.0,0,"","ES",1307,9.0,0,1,0,0,17,11,1,3,0,8.0,1401162
16603,"Lawrence Wang2",21.0,0,"","US",1307,9.0,0,1,0,0,17,11,1,5,0,7.0,1401842
16604,"Daniel Pereira15",21.0,0,"","BR",1308,9.0,0,1,0,0,17,11,1,3,0,11.0,1401926
16605,"Michael Stamnes",21.0,0,"","NO",1253,9.0,0,1,0,0,17,11,1,2,0,7.0,1402207
16606,"Lautaro Montero",21.0,0,"","AR",1309,9.0,0,1,0,0,17,11,1,4,0,7.0,1402685
16607,"Dirk Schüller",21.0,0,"","DE",1307,9.0,0,1,0,0,17,11,1,2,0,9.0,1403454
16608,"Szymon Mucha",21.0,0,"","PL",1308,9.0,0,1,0,0,17,11,1,7,0,10.0,1403812
16609,"Jason Fiddler",21.0,0,"","US",1309,9.0,0,1,0,0,17,11,1,4,0,9.0,1404650
16610,"Colt Johnson2",21.0,0,"","US",1308,9.0,0,1,0,0,17,11,1,7,0,11.0,1406943
16611,"Javier Cano3",21.0,0,"","ES",1308,9.0,0,1,0,0,17,11,1,5,0,12.0,1407746
16612,"Joao Da Silva3",21.0,0,"","BR",1308,9.0,0,1,0,0,17,11,1,7,0,8.0,1407866
16613,"Bucur Alexandru",21.0,0,"","IT",1289,9.0,0,1,0,0,17,11,1,3,0,4.0,1408356
16614,"Oase Alpha",21.0,0,"","TH",1306,9.0,0,1,0,0,17,11,1,7,0,8.0,1411475
16615,"Anthony Palermo2",21.0,0,"","FR",1309,9.0,0,1,0,0,17,11,1,4,0,6.0,1411589
16616,"Marcin Szymański2",21.0,0,"","PL",1308,9.0,0,1,0,0,17,11,1,6,0,7.0,1412762
16617,"Jack Rosenblith",21.0,0,"","US",1309,9.0,0,1,0,0,17,11,1,1,0,11.0,1412848
16618,"Julian Konrad",21.0,0,"","DE",1301,9.0,0,1,0,0,18,11,1,5,0,5.0,1162265
16619,"Marcus Menelaws",21.0,0,"","US",922,9.0,0,2,0,0,18,11,1,9,0,6.0,1208463
16620,"Espen Stangjordet",21.0,0,"","NO",1309,9.0,0,1,0,0,18,11,1,5,0,2.0,1369698
16621,"Rafael Silva38",21.0,0,"","PT",1309,9.0,0,1,0,0,18,11,1,5,0,10.0,1370205
16622,"Brody Griffin2",21.0,0,"","US",1248,9.0,0,1,0,0,18,11,1,8,0,12.0,1373094
16623,"Jack Phillips7",21.0,0,"","GB",1249,9.0,0,1,0,0,18,11,1,4,0,8.0,1382881
16624,"Raphaël Da Silva",21.0,0,"","PT",1308,9.0,0,1,0,0,18,11,1,7,0,9.0,1387477
16625,"Artem Belikov",21.0,0,"","TR",1308,9.0,0,1,0,0,18,11,1,4,0,9.0,1390568
16626,"Szymon Podgórski2",21.0,0,"","PL",1289,9.0,0,1,0,0,18,11,1,8,0,8.0,1399009
16627,"Šimon Vránsky",21.0,0,"","SK",1312,9.0,0,1,0,0,18,11,1,2,0,12.0,1401232
16628,"Mikolaj Kowalski",21.0,0,"","PL",1307,9.0,0,1,0,0,18,11,1,6,0,5.0,1402614
16629,"Eduardo Vieira10",21.0,0,"","BR",1308,9.0,0,1,0,0,18,11,1,5,0,5.0,1402941
16630,"James Symonds",21.0,0,"","GB",1237,9.0,0,1,0,0,18,11,1,6,0,8.0,1407815
16631,"Anton Kazakov",21.0,0,"","IT",1307,9.0,0,1,0,0,19,11,1,5,0,8.0,1397746
16632,"Josh Stocker",21.0,0,"","GB",1308,9.0,0,1,0,0,19,11,1,4,0,9.0,1410661
16633,"Jacob Nigh",21.0,0,"","US",1308,9.0,0,1,0,0,19,11,1,3,0,7.0,1412216
16634,"Hector Vallejo",21.0,0,"","US",1307,9.0,0,1,0,0,20,11,1,3,0,10.0,1389395
16635,"Deanne Padula",21.0,0,"","US",1308,9.0,0,1,0,0,20,11,1,7,0,10.0,1404346
16636,"Ethan Grant2",21.0,0,"","AU",1067,9.0,0,2,0,0,21,11,1,8,0,10.0,1400744
16637,"Josh Kruse",21.0,0,"","US",991,9.0,0,2,0,0,24,9,1,14,0,8.0,1376045
16638,"Alec Turung",21.0,0,"","US",1251,9.0,0,2,0,0,26,11,1,14,0,5.0,1398916
16639,"John Bishop-Boyle",21.0,0,"","NZ",1158,9.0,0,2,0,0,31,11,1,12,0,5.0,1408302
16640,"Charlie Doan",21.0,0,"","US",1172,9.0,0,2,0,0,33,11,1,12,0,9.0,1404212
16641,"Jackson Linderman",21.0,0,"","US",998,9.0,0,3,0,0,38,8,1,25,0,8.0,1067331
16642,"Rick Weible",21.0,0,"","US",517,9.0,0,6,0,0,65,11,2,36,0,8.0,1374520
16643,"Pedro Palomino",21.0,0,"","ES",1766,10.0,0,1,0,0,0,4,1,15,0,12.0,409253
16644,"JP Rokitanski",21.0,0,"","CA",1628,10.0,0,1,0,0,2,5,1,15,0,9.0,664722
16645,"Alex Laidlaw",21.0,0,"","GB",1699,10.0,0,1,0,0,4,5,1,13,0,10.0,17142
16646,"Scott Simpson6",21.0,0,"","US",1702,10.0,0,1,0,0,4,5,1,15,0,7.0,894269
16647,"Cooper Breus",21.0,0,"","US",1530,10.0,0,1,0,0,4,5,1,1,0,11.0,982785
16648,"Vanessa Bresnehan",21.0,0,"","AU",2201,10.0,0,1,0,0,8,3,1,8,0,7.0,722114
16649,"Mads Schou Petersen",21.0,0,"","DK",1788,10.0,0,1,0,0,9,6,1,5,0,9.0,1218958
16650,"Edgars Egle",21.0,0,"","LV",1520,10.0,0,1,0,0,10,4,1,7,0,11.0,1230304
16651,"Olivier Lafrance2",21.0,0,"","CA",1079,10.0,0,2,0,0,10,11,2,2,0,7.0,1318546
16652,"Juha Saari2",21.0,0,"","FI",1155,10.0,0,3,0,0,10,11,1,9,0,9.0,1408794
16653,"Clayton Wilson3",21.0,0,"","US",1185,10.0,0,2,0,0,10,11,1,5,0,8.0,1410753
16654,"Max Hueftle",21.0,0,"","US",1233,10.0,0,2,0,0,11,11,1,6,0,5.0,1333236
16655,"Adam Mckeown",21.0,0,"","SCT",1214,10.0,0,2,0,0,11,11,2,2,0,9.0,1385323
16656,"Sébastien Blanc",21.0,0,"","FR",1215,10.0,0,2,0,0,11,11,1,13,0,8.0,1411775
16657,"Matthew Moreno",21.0,0,"","US",1639,10.0,0,1,0,0,13,4,1,13,0,11.0,1095309
16658,"Tobias Peralta",21.0,0,"","AR",1170,10.0,0,2,0,0,13,11,1,3,0,9.0,1401700
16659,"Zoran Ducic",21.0,0,"","CA",1161,10.0,0,2,0,0,14,8,1,8,0,5.0,560604
16660,"Benjamin Valenzuela",21.0,0,"","US",1234,10.0,0,2,0,0,15,11,1,8,0,7.0,1408045
16661,"Landon Coen",21.0,0,"","US",1221,10.0,0,2,0,0,16,11,1,7,0,9.0,1391522
16662,"Sergio De La Torre Sánchez",21.0,0,"","ES",1698,10.0,0,2,0,0,16,11,1,5,0,7.0,1395780
16663,"Jabuka Henrik",21.0,0,"","HU",1128,10.0,0,2,0,0,16,11,1,6,0,7.0,1401931
16664,"Hugh Gedrych",21.0,0,"","GB",1182,10.0,0,2,0,0,17,11,1,11,0,10.0,1377987
16665,"Dave Mora",21.0,0,"","SK",1784,10.0,0,1,0,0,17,4,1,8,0,8.0,1378634
16666,"Angel Darko Vollstedt",21.0,0,"","DE",1251,10.0,0,2,0,0,17,11,1,10,0,4.0,1381565
16667,"Pasha Ostroushchenko",21.0,0,"","UA",1051,10.0,0,2,0,0,17,11,2,3,0,9.0,1399149
16668,"Jamie Mcrae",21.0,0,"","AU",987,10.0,0,2,0,0,18,8,1,19,0,11.0,687585
16669,"Anushko Roy Choudhury",21.0,0,"","IN",1172,10.0,0,2,0,0,18,11,1,3,0,10.0,1398681
16670,"Diego Lopez22",21.0,0,"","PE",1238,10.0,0,2,0,0,20,11,1,6,0,10.0,1397448
16671,"Aaron Martell",21.0,0,"","US",1219,10.0,0,2,0,0,23,11,1,3,0,6.0,1406032
16672,"Gianpiero Di Felice",21.0,0,"","IT",1230,10.0,0,2,0,0,24,11,1,5,0,9.0,1407859
16673,"Robert Brittingham",21.0,0,"","US",1127,10.0,0,2,0,0,25,11,1,20,0,7.0,1392390
16674,"Rafael Silva41",21.0,0,"","BR",1158,10.0,0,2,0,0,25,11,1,8,0,9.0,1400350
16675,"Teresa Clark",21.0,0,"","GB",1131,10.0,0,3,0,0,26,11,1,12,0,8.0,1408694
16676,"Kauan Da Cruz",21.0,0,"","BR",1233,10.0,0,2,0,0,27,11,1,6,0,9.0,1163982
16677,"Neville Broxham",21.0,0,"","GB",1166,10.0,0,3,0,0,29,11,2,17,0,8.0,1390385
16678,"Henrique Andre Carrilho Jacinto",21.0,0,"","BE",1249,10.0,0,2,0,0,30,11,1,13,0,9.0,1399798
16679,"Matthew Pura",21.0,0,"","US",1223,10.0,0,3,0,0,32,11,1,25,0,8.0,1405838
16680,"Stefan Gamerschlag",21.0,0,"","DE",1434,10.0,0,2,0,0,33,11,2,8,0,6.0,1400356
16681,"Coleman Edwards",21.0,0,"","US",652,10.0,0,4,0,0,33,11,1,14,0,9.0,1409810
16682,"Gordon Averill",21.0,0,"","US",1159,10.0,0,3,0,0,34,11,1,10,0,10.0,1387191
16683,"Dante Grosso",21.0,0,"","AR",871,10.0,0,5,0,0,36,11,2,13,0,7.0,1393010
16684,"Kalvin Carruthers",21.0,0,"","US",1107,11.0,0,2,0,0,9,8,2,10,0,11.0,1064284
16685,"Ivan Vilches",21.0,0,"","ES",1626,11.0,0,2,0,0,10,6,1,16,0,9.0,1186864
16686,"Spencer Gordon",21.0,0,"","US",1213,11.0,0,2,0,0,10,11,1,6,0,10.0,1372961
16687,"Matias Rotondo",21.0,0,"","AR",1224,11.0,0,2,0,0,18,11,2,1,0,9.0,1401248
16688,"Karla Gonzalez Sanchez",21.0,0,"","MX",1163,11.0,0,2,0,0,20,11,1,14,0,10.0,1392400
16689,"Tim Banker",21.0,0,"","US",1149,11.0,0,2,0,0,23,8,2,15,0,9.0,867184
16690,"John Soderlund",21.0,0,"","CA",1412,11.0,0,2,0,0,25,6,2,20,0,11.0,1262157
16691,"Nikolai Szybko De Simone",20.666666,0,"","AR",706,9.0,1,10,4,0,41,11,1,18,1,9.0,1407860
16692,"Kyle Strumski",20.5,0,"","US",1011,9.0,0,5,0,0,55,11,1,18,0,7.0,1409193
16693,"Jack Wright10",20.5,0,"","GB",324,9.0,0,9,0,0,67,11,2,27,0,8.0,1342388
16694,"Johan Rodriguez2",20.5,0,"","CO",1007,9.0,0,6,0,0,68,11,1,35,0,7.0,1407800
16695,"Michael Winans",20.5,0,"","US",956,10.0,0,6,0,0,60,11,1,21,0,9.0,1406762
16696,"Phil Carey",20.333334,0,"","AU",349,7.0,3,10,0,0,98,11,1,90,0,8.0,1241930
16697,"Mark Carlin2",20.0,0,"","AU",717,3.0,1,1,0,0,5,11,1,8,0,8.0,458609
16698,"Bailey Leslie",20.0,0,"","AU",711,5.0,1,1,0,0,17,11,1,8,0,4.0,283575
16699,"Francois Stemmet",20.0,0,"","ZA",715,5.0,1,1,0,0,19,11,1,5,0,5.0,1257030
16700,"Mohammad Akgharibeh",20.0,0,"","JO",667,7.0,1,2,0,0,12,11,1,5,0,7.0,1242034
16701,"Kane Smith",20.0,0,"","AU",392,7.0,1,2,0,0,23,10,1,11,0,6.0,371823
16702,"Gabriele Bosetti",20.0,0,"","IT",422,7.0,1,5,6,0,58,11,1,18,3,5.0,873015
16703,"Adam Nathan2",20.0,0,"","US",101,8.0,1,2,0,0,2,10,1,14,0,8.0,1255672
16704,"Tyler Harrison3",20.0,0,"","US",714,8.0,1,2,0,0,10,11,1,8,0,9.0,785297
16705,"Jeremy O'Harrow",20.0,0,"","US",170,9.0,1,3,0,0,12,11,2,14,0,10.0,1250298
16706,"Chi Him Wong",20.0,0,"","MO",546,9.0,1,5,0,0,13,10,1,14,1,7.0,1355669
16707,"Clinton Ross",20.0,0,"","US",793,6.0,0,1,0,0,5,9,1,8,0,3.0,1383873
16708,"Chatenet Aurelien",20.0,0,"","FR",947,6.0,0,1,0,0,17,11,1,10,0,6.0,1108483
16709,"Roger Meiners",20.0,0,"","US",665,7.0,0,1,0,0,6,10,1,8,0,10.0,146831
16710,"Jonathan Reinhardt",20.0,0,"","ID",728,7.0,0,1,0,0,7,10,1,12,0,11.0,1237550
16711,"Andrew Goodman3",20.0,0,"","US",832,7.0,0,1,0,0,9,10,1,5,1,1.0,841286
